category_class	label	harrisons_view	mondo_txgnn	mondo_top_grouping	medical_specialization	txgnn	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_qaly_lost
MONDO:0000252	inflammatory diarrhea	digestive_system_disorder|inflammatory_disease	other	digestive_system_disorder|inflammatory_disease	pediatrics|gastroenterology	autoimmune_diseases|inflammatory_disease	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder|immune_disorder	true	false	false	true	high
MONDO:0000253	piedra	infectious_disease|integumentary_system_disorder	infectious_disease	infectious_disease|integumentary_system_disorder	urology|dermatology	autoimmune_diseases|metabolic_disorder|inflammatory_disease	urinary_tract_disorder|skin_disorder|kidney_disorder	true	false	false	true	low
MONDO:0000254	cutaneous mycosis	infectious_disease|integumentary_system_disorder	infectious_disease	infectious_disease|integumentary_system_disorder	allergy_and_immunology|dermatology	allergy|autoimmune_diseases|inflammatory_disease	skin_disorder|immune_disorder	true	false	false	true	medium
MONDO:0000255	subcutaneous mycosis	infectious_disease|integumentary_system_disorder	infectious_disease	infectious_disease|integumentary_system_disorder	dermatology	allergy|autoimmune_diseases|inflammatory_disease	skin_disorder|lymphatic_disorder	true	false	false	true	medium
MONDO:0000256	systemic mycosis	infectious_disease	infectious_disease	infectious_disease	dermatology|immunology	autoimmune_diseases|inflammatory_disease	skin_disorder|immune_disorder	true	false	false	true	high
MONDO:0000257	acute diarrhea	digestive_system_disorder	other	acute_disease|digestive_system_disorder	pediatric|gastroenterology	autoimmune_diseases|metabolic_disorder|inflammatory_disease	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder	true	false	false	true	high
MONDO:0000259	asymptomatic dengue	infectious_disease	infectious_disease	infectious_disease	pediatric|hematology|rheumatology	autoimmune_diseases|inflammatory_disease	immune_disorder|liver_disorder	true	false	false	true	low
MONDO:0000261	adenoiditis	immune_system_disorder|respiratory_system_disorder|otorhinolaryngologic_disease|inflammatory_disease	other	inflammatory_disease|respiratory_system_disorder|otorhinolaryngologic_disease|immune_system_disorder	pediatric|otolaryngology	autoimmune_diseases|inflammatory_disease	throat_disorder|nose_disorder	true	false	false	true	medium
MONDO:0000262	otomycosis	auditory_system_disorder|otorhinolaryngologic_disease|infectious_disease|integumentary_system_disorder|inflammatory_disease	infectious_disease	auditory_system_disorder|inflammatory_disease|infectious_disease|otorhinolaryngologic_disease|post_infectious_disorder|integumentary_system_disorder	otolaryngology|dermatology	allergy|autoimmune_diseases|inflammatory_disease	skin_disorder|ear_disorder|nose_disorder	true	false	false	true	medium
MONDO:0000263	laryngotracheitis	respiratory_system_disorder|infectious_disease|inflammatory_disease	infectious_disease	inflammatory_disease|infectious_disease|respiratory_system_disorder	pulmonology|pediatric|otolaryngology	autoimmune_diseases|inflammatory_disease	lung_disorder|throat_disorder|lymphatic_disorder	true	false	false	true	high
MONDO:0000265	aspiration pneumonia	respiratory_system_disorder	other	respiratory_system_disorder	pulmonology|respiratory	cardiovascular_disorder|respiratory_disease|inflammatory_disease	lung_disorder|lower_gastrointestinal_disorder|throat_disorder	true	false	false	true	high
MONDO:0000266	pulmonary aspergilloma	respiratory_system_disorder|infectious_disease	infectious_disease	infectious_disease|respiratory_system_disorder	pulmonology|oncology|cardiothoracic	cancer|inflammatory_disease	lung_disorder|immune_disorder|lymphatic_disorder	true	false	false	true	high
MONDO:0000270	lower respiratory tract disorder	respiratory_system_disorder	other	respiratory_system_disorder	pediatric|pulmonology	autoimmune_diseases|lower_respiratory_tract_disorder|inflammatory_disease	lung_disorder|lower_respiratory_tract_disorder	true	false	false	false	high
MONDO:0000271	tuberculous salpingitis	infectious_disease|inflammatory_disease|reproductive_system_disorder	infectious_disease	reproductive_system_disorder|inflammatory_disease|infectious_disease	obstetrics_and_gynecology|pulmonology	autoimmune_diseases|inflammatory_disease	lung_disorder|reproductive_system_disorder	true	false	false	true	high
MONDO:0000273	Kunjin virus infectous disease	infectious_disease|nervous_system_disorder|inflammatory_disease	infectious_disease	acute_disease|inflammatory_disease|infectious_disease|nervous_system_disorder	pediatric|infectious_disease|virology	autoimmune_diseases|adrenal_gland_disease|cardiovascular_disorder|inflammatory_disease	immune_disorder|liver_disorder	true	false	false	false	medium
MONDO:0000276	Powassan encephalitis	infectious_disease|nervous_system_disorder|inflammatory_disease	infectious_disease	inflammatory_disease|acute_disease|infectious_disease|nervous_system_disorder	neurology|infectious_diseases|epidemiology	autoimmune_diseases|neurodegenerative_disease|inflammatory_disease	spinal_disorder|brain_disorder|lymphatic_disorder	true	false	false	false	medium
MONDO:0000282	Whitewater Arroyo hemorrhagic fever	infectious_disease	infectious_disease	infectious_disease	hepatology|pulmonology|hematology	inflammatory_disease|autoimmune_diseases|cardiovascular_disorder	vascular_disorder|liver_disorder	true	false	false	false	medium
MONDO:0000283	Hantavirus hemorrhagic fever with renal syndrome, Seoul virus type	infectious_disease|urinary_system_disorder	infectious_disease	urinary_system_disorder|infectious_disease	renal_medicine|hematology	inflammatory_disease|autoimmune_diseases	vascular_disorder|kidney_disorder|immune_disorder	true	false	false	false	medium
MONDO:0000284	Hantavirus hemorrhagic fever with renal syndrome, Puumala virus type	infectious_disease|urinary_system_disorder	infectious_disease	urinary_system_disorder|infectious_disease	hepatology|renal_medicine|pulmonology|hematology	inflammatory_disease|autoimmune_diseases	vascular_disorder|kidney_disorder	true	false	false	false	medium
MONDO:0000286	Epstein-Barr virus hepatitis	digestive_system_disorder|infectious_disease|integumentary_system_disorder|inflammatory_disease|endocrine_system_disorder	endocrine_system_disorder|infectious_disease	endocrine_system_disorder|inflammatory_disease|digestive_system_disorder|infectious_disease|integumentary_system_disorder	pediatric|hepatology	inflammatory_disease|autoimmune_diseases|cancer	immune_disorder|liver_disorder	true	false	false	true	medium
MONDO:0000288	polycystic echinococcosis	digestive_system_disorder|infectious_disease|endocrine_system_disorder	endocrine_system_disorder|infectious_disease	endocrine_system_disorder|digestive_system_disorder|infectious_disease	hepatology|renal_medicine|pulmonology|endocrinology|gastroenterology	inflammatory_disease|autoimmune_diseases|metabolic_disorder	kidney_disorder|liver_disorder	true	false	false	true	medium
MONDO:0000290	primary amebic meningoencephalitis	infectious_disease|nervous_system_disorder|inflammatory_disease	infectious_disease	acute_disease|inflammatory_disease|infectious_disease|nervous_system_disorder	pediatric|neurology	inflammatory_disease|neurodegenerative_disease	spinal_disorder|brain_disorder	true	false	false	false	very_high
MONDO:0000291	granulomatous amebic encephalitis	infectious_disease|nervous_system_disorder|inflammatory_disease	infectious_disease	acute_disease|inflammatory_disease|infectious_disease|nervous_system_disorder	pediatric|neurology	inflammatory_disease|neurodegenerative_disease	brain_disorder|immune_disorder	true	false	false	false	very_high
MONDO:0000292	philophthalmiasis	infectious_disease	infectious_disease	infectious_disease	ophthalmology	inflammatory_disease|autoimmune_diseases	skin_disorder|eye_disorder	true	false	false	false	medium
MONDO:0000293	coenurosis	digestive_system_disorder|infectious_disease	infectious_disease	digestive_system_disorder|infectious_disease	pulmonology|zoology|dermatology|entomology	autoimmune_diseases|neurodegenerative_disease	vascular_disorder|skin_disorder|ear_disorder	true	false	false	true	medium
MONDO:0000294	mesocestoidiasis	infectious_disease	infectious_disease	infectious_disease	dermatology|rheumatology	inflammatory_disease|autoimmune_diseases|neurodegenerative_disease	joint_disorder|skin_disorder|spinal_disorder|muscle_disorder	true	false	false	false	low
MONDO:0000295	acanthocephaliasis	infectious_disease	infectious_disease	infectious_disease	pediatric|neurology	inflammatory_disease|autoimmune_diseases|neurodegenerative_disease	intestinal_disorder|lower_gastrointestinal_disorder	true	false	false	false	low
MONDO:0000297	baylisascariasis	infectious_disease	infectious_disease	infectious_disease	neurology|infectious_diseases	inflammatory_disease|autoimmune_diseases	liver_disorder|upper_gastrointestinal_disorder	true	false	false	false	high
MONDO:0000298	dioctophymiasis	infectious_disease	infectious_disease	infectious_disease	neurology|ophthalmology	inflammatory_disease|autoimmune_diseases|neurodegenerative_disease	liver_disorder|eye_disorder|upper_gastrointestinal_disorder	true	false	false	false	medium
MONDO:0000299	thelaziasis	infectious_disease	infectious_disease	infectious_disease	hepatology|pulmonology|urology|genetics_and_genomics|dermatology|hematology	autoimmune_diseases	liver_disorder	true	false	false	false	medium
MONDO:0000301	ophthalmomyiasis	integumentary_system_disorder|infectious_disease	infectious_disease	infectious_disease|integumentary_system_disorder	ophthalmology|otolaryngology	autoimmune_diseases|inflammatory_disease	eye_disorder|nose_disorder	true	false	false	true	medium
MONDO:0000302	basidiobolomycosis	infectious_disease	infectious_disease	infectious_disease	pulmonology|immunology|infectious_disease|dermatology|mycology	autoimmune_diseases|inflammatory_disease|cancer	skin_disorder|immune_disorder	true	false	false	true	low
MONDO:0000303	conidiobolomycosis	integumentary_system_disorder|inflammatory_disease|infectious_disease	infectious_disease	infectious_disease|inflammatory_disease|integumentary_system_disorder	pulmonology|allergy_and_immunology|dermatology	autoimmune_diseases|inflammatory_disease	skin_disorder|fungal_infection	true	false	false	false	medium
MONDO:0000304	penicilliosis	infectious_disease	infectious_disease	infectious_disease	pulmonology|allergy_and_immunology	autoimmune_diseases|inflammatory_disease	immune_disorder|blood_bone_marrow_disorder	true	false	false	true	high
MONDO:0000306	trichosporonosis	infectious_disease	infectious_disease	infectious_disease	pulmonology|pediatric	autoimmune_diseases|inflammatory_disease	skin_disorder|immune_disorder|lung_disorder	true	false	false	true	medium
MONDO:0000307	parasitic Ichthyosporea infectious disease	infectious_disease	infectious_disease	infectious_disease	infectious_disease|dermatology	inflammatory_disease|infectious_disease	skin_disorder|liver_disorder	true	false	false	false	low
MONDO:0000308	primary systemic mycosis	infectious_disease	infectious_disease	infectious_disease	immunology|hematology	autoimmune_diseases|inflammatory_disease|cancer	immune_disorder__skin_disorder	true	false	false	false	high
MONDO:0000309	aniseikonia	disorder_of_visual_system	other	disorder_of_orbital_region|disorder_of_visual_system	ophthalmology|neurology	mental_health_disorder|neurodegenerative_disease	eye_disorder|brain_disorder	false	false	false	false	medium
MONDO:0000310	Alkhurma hemorrhagic fever	infectious_disease	infectious_disease	infectious_disease	pulmonology|hematology	autoimmune_diseases|inflammatory_disease|metabolic_disorder	liver_disorder|blood_bone_marrow_disorder	true	false	false	false	high
MONDO:0000313	hypophosphatemia	metabolic_disease	metabolic_disease	metabolic_disease	genetics_and_genomics|renal_medicine|endocrinology	adrenal_gland_disease|metabolic_disorder	endocrine_disorder|bone_disorder	false	false	false	true	medium
MONDO:0000314	primary bacterial infectious disease	infectious_disease	infectious_disease	infectious_disease	allergy_and_immunology|infectious_diseases|pediatric	primary|bacterial|infectious_disease	immune_disorder|lymphatic_disorder	true	false	false	true	high
MONDO:0000315	commensal bacterial infectious disease	infectious_disease	infectious_disease	infectious_disease	gastroenterology|infectious_diseases|pediatric	inflammatory_disease|commensal_bacterial_infectious_disease	skin_disorder|immune_disorder|lower_gastrointestinal_disorder	true	false	false	false	medium
MONDO:0000316	opportunistic bacterial infectious disease	infectious_disease	infectious_disease	infectious_disease	pulmonology|pediatric	inflammatory_disease|bacterial_infectious_disease	lung_disorder|immune_disorder|lower_gastrointestinal_disorder	true	false	false	true	high
MONDO:0000320	glandular tularemia	infectious_disease|immune_system_disorder	infectious_disease	immune_system_disorder|infectious_disease	pulmonology	inflammatory_disease|autoimmune_diseases	immune_disorder|upper_gastrointestinal_disorder|lymphatic_disorder	true	false	false	true	medium
MONDO:0000321	typhoidal tularemia	infectious_disease	infectious_disease	infectious_disease	hematology|gastroenterology|renal_medicine|pediatrics|infectious_diseases	inflammatory_disease|autoimmune_diseases	immune_disorder|upper_gastrointestinal_disorder|lymphatic_disorder	true	false	false	true	medium
MONDO:0000327	Buruli ulcer disease	infectious_disease	infectious_disease	infectious_disease	dermatology	inflammatory_disease|autoimmune_diseases	eye_disorder|skin_disorder	true	false	false	true	medium
MONDO:0000328	hyperphosphatemia	metabolic_disease	metabolic_disease	metabolic_disease	endocrinology|renal_medicine	adrenal_gland_disease|metabolic_disorder	kidney_disorder|endocrine_disorder	false	false	false	true	medium
